Status,Layer Name,Old Hosting Location,New Hosting Location,DUA Required,GII Access Required,Deprecation Justification,Agency,External Landing Page,Open REST Service,Old Secure ID,New ID,Open ID
Deprecate,US Virgin Islands Estates,https://geoplatform.maps.arcgis.com/home/item.html?id=aa05c1ed010e4472b946f1dcdf5a34a4,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/0,Please see GII,N/A,aa05c1ed010e4472b946f1dcdf5a34a4
Deprecate,County Subdivisions,https://geoplatform.maps.arcgis.com/home/item.html?id=4194c7e6fcb04d4e8e4b2e1470267f9a,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/1,Please see GII,N/A,4194c7e6fcb04d4e8e4b2e1470267f9a
Deprecate,Puerto Rico Subbarrios,https://geoplatform.maps.arcgis.com/home/item.html?id=2a17c07c66394241b40c5cd8bcc6f6f8,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/2,Please see GII,N/A,2a17c07c66394241b40c5cd8bcc6f6f8
Deprecate,Consolidated Cities,https://geoplatform.maps.arcgis.com/home/item.html?id=bff68c19237844c3a6c81c42d3ea55c2,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/3,Please see GII,N/A,bff68c19237844c3a6c81c42d3ea55c2
Deprecate,Incorporated Places,https://geoplatform.maps.arcgis.com/home/item.html?id=7701937009b94d1d8d5ab4c7472802e9,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/4,Please see GII,N/A,7701937009b94d1d8d5ab4c7472802e9
Deprecate,Census Designated Places,https://geoplatform.maps.arcgis.com/home/item.html?id=8060421f4db8425db5f1faa231bcc2ce,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/5,Please see GII,N/A,8060421f4db8425db5f1faa231bcc2ce
Deprecate,Unified School Districts,https://geoplatform.maps.arcgis.com/home/item.html?id=f2b854675db04e8981277d09dd7eb0b7,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/School/MapServer/0,Please see GII,N/A,f2b854675db04e8981277d09dd7eb0b7
Deprecate,Secondary School Districts,https://geoplatform.maps.arcgis.com/home/item.html?id=a0d5e5e1d44e4dc4b17a2f9c882f4e50,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/School/MapServer/1,Please see GII,N/A,a0d5e5e1d44e4dc4b17a2f9c882f4e50
Deprecate,Elementary School Districts,https://geoplatform.maps.arcgis.com/home/item.html?id=465e995e304949a2a495442268d79989,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/School/MapServer/2,Please see GII,N/A,465e995e304949a2a495442268d79989
Deprecate,School District Administrative Areas,https://geoplatform.maps.arcgis.com/home/item.html?id=08586d2731444f85864f1bf2ec0518b7,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/School/MapServer/3,Please see GII,N/A,08586d2731444f85864f1bf2ec0518b7
Deprecate,US State Boundaries,https://geoplatform.maps.arcgis.com/home/item.html?id=b0ac564255834a6abeddb48c870c2555,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/State_County/MapServer/0,Please see GII,N/A,b0ac564255834a6abeddb48c870c2555
Deprecate,US County Boundaries,https://geoplatform.maps.arcgis.com/home/item.html?id=fc8ccbf1454841188b66bcef322096f3,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/State_County/MapServer/1,Please see GII,N/A,fc8ccbf1454841188b66bcef322096f3
Deprecate,Census Tracts,https://geoplatform.maps.arcgis.com/home/item.html?id=5fb690e74a8647d19b02ee4f1f62cf91,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Tracts_Blocks/MapServer/0,Please see GII,N/A,5fb690e74a8647d19b02ee4f1f62cf91
Deprecate,Census Block Groups,https://geoplatform.maps.arcgis.com/home/item.html?id=53c703338f6a429a877c43147c95a503,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Tracts_Blocks/MapServer/1,Please see GII,N/A,53c703338f6a429a877c43147c95a503
Deprecate,2020 Census Blocks,https://geoplatform.maps.arcgis.com/home/item.html?id=8f63577e618044a98472a2a8d8f449e1,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Tracts_Blocks/MapServer/2,Please see GII,N/A,8f63577e618044a98472a2a8d8f449e1
Deprecate,Primary Roads,https://geoplatform.maps.arcgis.com/home/item.html?id=c8201b9c76db43c89af8d5ead4d35e14,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Transportation/MapServer/2,Please see GII,N/A,c8201b9c76db43c89af8d5ead4d35e14
Deprecate,Secondary Roads Interstates and US Highways,https://geoplatform.maps.arcgis.com/home/item.html?id=0cc7fa5e342a4455aeeed2b24d98ba69,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Transportation/MapServer/3,Please see GII,N/A,0cc7fa5e342a4455aeeed2b24d98ba69
Deprecate,Local Roads,https://geoplatform.maps.arcgis.com/home/item.html?id=003cb563461a4129a5042f340dabea58,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Transportation/MapServer/8,Please see GII,N/A,003cb563461a4129a5042f340dabea58
Deprecate,Railroads,https://geoplatform.maps.arcgis.com/home/item.html?id=97782f7bf09c43ca99bf4f2912ff12e3,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Transportation/MapServer/9,Please see GII,N/A,97782f7bf09c43ca99bf4f2912ff12e3
Deprecate,Urban Areas,https://geoplatform.maps.arcgis.com/home/item.html?id=1bbf23fcc54545d785300240c1a48d7e,N/A,No,No,No longer supported as part of the HIFLD mission,Census,https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_restmapservice.html,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Urban/MapServer/8,Please see GII,N/A,1bbf23fcc54545d785300240c1a48d7e
